subject,variable,value
A1TZCSZA0IQ6JB,conn_likely_chisop_pattern,4
A2TH9DIRISH8FE,conn_likely_chisop_pattern,0
A2YKYAZYVWOXBO,conn_likely_chisop_pattern,0
A1IFF4KV23FGHJ,conn_likely_chisop_pattern,1
ASAAL9165IX44,conn_likely_chisop_pattern,3
A17FGZ1I5P9RZA,conn_likely_chisop_pattern,3
A3KC385CZNYEG5,conn_likely_chisop_pattern,1
AWAW665TQQP2F,conn_likely_chisop_pattern,0
A2MKXI4KCRRI7Y,conn_likely_chisop_pattern,0
AH31QLJ57XC8W,conn_likely_chisop_pattern,0
A3EWC3BN8RU33I,conn_likely_chisop_pattern,0
A1O67YS3DU0ZHX,conn_likely_chisop_pattern,2
A3V8C77FN4FLUA,conn_likely_skunk_color,0
A1YUK67SL5TWT0,conn_likely_skunk_color,0
AMIEYCL7GQF9L,conn_likely_skunk_color,3
ACON9O9NMFOHE,conn_likely_skunk_color,0
AQ5C03D6O9LK6,conn_likely_skunk_color,0
A3IRT5NAX14OIT,conn_likely_skunk_color,2
A3I1W58P6SIV26,conn_likely_skunk_color,1
A2B227N1NQYS56,conn_likely_skunk_color,0
A1TZCSZA0IQ6JB,conn_likely_skunk_color,4
A2TH9DIRISH8FE,conn_likely_skunk_color,0
A2YKYAZYVWOXBO,conn_likely_skunk_color,0
A1IFF4KV23FGHJ,conn_likely_skunk_color,0
ASAAL9165IX44,conn_likely_skunk_color,1
A17FGZ1I5P9RZA,conn_likely_skunk_color,1
A3KC385CZNYEG5,conn_likely_skunk_color,1
AWAW665TQQP2F,conn_likely_skunk_color,0
A2MKXI4KCRRI7Y,conn_likely_skunk_color,0
AH31QLJ57XC8W,conn_likely_skunk_color,0
A3EWC3BN8RU33I,conn_likely_skunk_color,0
A1O67YS3DU0ZHX,conn_likely_skunk_color,0
A3V8C77FN4FLUA,conn_likely_cuttlefish_color,2
A1YUK67SL5TWT0,conn_likely_cuttlefish_color,1
AMIEYCL7GQF9L,conn_likely_cuttlefish_color,3
ACON9O9NMFOHE,conn_likely_cuttlefish_color,2
AQ5C03D6O9LK6,conn_likely_cuttlefish_color,0
A3IRT5NAX14OIT,conn_likely_cuttlefish_color,0
A3I1W58P6SIV26,conn_likely_cuttlefish_color,4
A2B227N1NQYS56,conn_likely_cuttlefish_color,0
A1TZCSZA0IQ6JB,conn_likely_cuttlefish_color,5
A2TH9DIRISH8FE,conn_likely_cuttlefish_color,3
A2YKYAZYVWOXBO,conn_likely_cuttlefish_color,0
A1IFF4KV23FGHJ,conn_likely_cuttlefish_color,1
ASAAL9165IX44,conn_likely_cuttlefish_color,2
A17FGZ1I5P9RZA,conn_likely_cuttlefish_color,4
A3KC385CZNYEG5,conn_likely_cuttlefish_color,2
AWAW665TQQP2F,conn_likely_cuttlefish_color,2
A2MKXI4KCRRI7Y,conn_likely_cuttlefish_color,2
AH31QLJ57XC8W,conn_likely_cuttlefish_color,0
A3EWC3BN8RU33I,conn_likely_cuttlefish_color,0
A1O67YS3DU0ZHX,conn_likely_cuttlefish_color,3
A3V8C77FN4FLUA,conn_likely_bear_color,0
A1YUK67SL5TWT0,conn_likely_bear_color,0
AMIEYCL7GQF9L,conn_likely_bear_color,3
ACON9O9NMFOHE,conn_likely_bear_color,4
AQ5C03D6O9LK6,conn_likely_bear_color,0
A3IRT5NAX14OIT,conn_likely_bear_color,0
A3I1W58P6SIV26,conn_likely_bear_color,0
A2B227N1NQYS56,conn_likely_bear_color,0
A1TZCSZA0IQ6JB,conn_likely_bear_color,5
A2TH9DIRISH8FE,conn_likely_bear_color,0
A2YKYAZYVWOXBO,conn_likely_bear_color,0
A1IFF4KV23FGHJ,conn_likely_bear_color,0
ASAAL9165IX44,conn_likely_bear_color,0
A17FGZ1I5P9RZA,conn_likely_bear_color,1
A3KC385CZNYEG5,conn_likely_bear_color,0
AWAW665TQQP2F,conn_likely_bear_color,0
A2MKXI4KCRRI7Y,conn_likely_bear_color,0
AH31QLJ57XC8W,conn_likely_bear_color,0
A3EWC3BN8RU33I,conn_likely_bear_color,0
A1O67YS3DU0ZHX,conn_likely_bear_color,0
A3V8C77FN4FLUA,conn_likely_pangolin_pattern,0
A1YUK67SL5TWT0,conn_likely_pangolin_pattern,1
AMIEYCL7GQF9L,conn_likely_pangolin_pattern,3
ACON9O9NMFOHE,conn_likely_pangolin_pattern,2
AQ5C03D6O9LK6,conn_likely_pangolin_pattern,0
A3IRT5NAX14OIT,conn_likely_pangolin_pattern,1
A3I1W58P6SIV26,conn_likely_pangolin_pattern,1
A2B227N1NQYS56,conn_likely_pangolin_pattern,1
A1TZCSZA0IQ6JB,conn_likely_pangolin_pattern,3
A2TH9DIRISH8FE,conn_likely_pangolin_pattern,0
A2YKYAZYVWOXBO,conn_likely_pangolin_pattern,1
A1IFF4KV23FGHJ,conn_likely_pangolin_pattern,1
ASAAL9165IX44,conn_likely_pangolin_pattern,4
A17FGZ1I5P9RZA,conn_likely_pangolin_pattern,3
A3KC385CZNYEG5,conn_likely_pangolin_pattern,1
AWAW665TQQP2F,conn_likely_pangolin_pattern,0
A2MKXI4KCRRI7Y,conn_likely_pangolin_pattern,1
AH31QLJ57XC8W,conn_likely_pangolin_pattern,0
A3EWC3BN8RU33I,conn_likely_pangolin_pattern,0
A1O67YS3DU0ZHX,conn_likely_pangolin_pattern,3
A3V8C77FN4FLUA,conn_likely_jottie_pattern,2
A1YUK67SL5TWT0,conn_likely_jottie_pattern,0
AMIEYCL7GQF9L,conn_likely_jottie_pattern,3
ACON9O9NMFOHE,conn_likely_jottie_pattern,3
AQ5C03D6O9LK6,conn_likely_jottie_pattern,0
A3IRT5NAX14OIT,conn_likely_jottie_pattern,1
A3I1W58P6SIV26,conn_likely_jottie_pattern,0
A2B227N1NQYS56,conn_likely_jottie_pattern,0
A1TZCSZA0IQ6JB,conn_likely_jottie_pattern,2
A2TH9DIRISH8FE,conn_likely_jottie_pattern,0
A2YKYAZYVWOXBO,conn_likely_jottie_pattern,1
A1IFF4KV23FGHJ,conn_likely_jottie_pattern,1
ASAAL9165IX44,conn_likely_jottie_pattern,1
A17FGZ1I5P9RZA,conn_likely_jottie_pattern,2
A3KC385CZNYEG5,conn_likely_jottie_pattern,1
AWAW665TQQP2F,conn_likely_jottie_pattern,0
A2MKXI4KCRRI7Y,conn_likely_jottie_pattern,0
AH31QLJ57XC8W,conn_likely_jottie_pattern,0
A3EWC3BN8RU33I,conn_likely_jottie_pattern,0
A1O67YS3DU0ZHX,conn_likely_jottie_pattern,2
A3V8C77FN4FLUA,conn_likely_cat_color,0
A1YUK67SL5TWT0,conn_likely_cat_color,0
AMIEYCL7GQF9L,conn_likely_cat_color,5
ACON9O9NMFOHE,conn_likely_cat_color,1
AQ5C03D6O9LK6,conn_likely_cat_color,0
A3IRT5NAX14OIT,conn_likely_cat_color,0
A3I1W58P6SIV26,conn_likely_cat_color,0
A2B227N1NQYS56,conn_likely_cat_color,0
A1TZCSZA0IQ6JB,conn_likely_cat_color,3
A2TH9DIRISH8FE,conn_likely_cat_color,0
A2YKYAZYVWOXBO,conn_likely_cat_color,0
A1IFF4KV23FGHJ,conn_likely_cat_color,0
ASAAL9165IX44,conn_likely_cat_color,0
A17FGZ1I5P9RZA,conn_likely_cat_color,1
A3KC385CZNYEG5,conn_likely_cat_color,0
AWAW665TQQP2F,conn_likely_cat_color,0
A2MKXI4KCRRI7Y,conn_likely_cat_color,0
AH31QLJ57XC8W,conn_likely_cat_color,0
A3EWC3BN8RU33I,conn_likely_cat_color,0
A1O67YS3DU0ZHX,conn_likely_cat_color,0
A3V8C77FN4FLUA,conn_likely_tapir_color,0
A1YUK67SL5TWT0,conn_likely_tapir_color,1
AMIEYCL7GQF9L,conn_likely_tapir_color,2
ACON9O9NMFOHE,conn_likely_tapir_color,2
AQ5C03D6O9LK6,conn_likely_tapir_color,0
A3IRT5NAX14OIT,conn_likely_tapir_color,0
A3I1W58P6SIV26,conn_likely_tapir_color,0
A2B227N1NQYS56,conn_likely_tapir_color,0
A1TZCSZA0IQ6JB,conn_likely_tapir_color,3
A2TH9DIRISH8FE,conn_likely_tapir_color,0
A2YKYAZYVWOXBO,conn_likely_tapir_color,0
A1IFF4KV23FGHJ,conn_likely_tapir_color,0
ASAAL9165IX44,conn_likely_tapir_color,0
A17FGZ1I5P9RZA,conn_likely_tapir_color,2
A3KC385CZNYEG5,conn_likely_tapir_color,0
AWAW665TQQP2F,conn_likely_tapir_color,0
A2MKXI4KCRRI7Y,conn_likely_tapir_color,0
AH31QLJ57XC8W,conn_likely_tapir_color,0
A3EWC3BN8RU33I,conn_likely_tapir_color,0
A1O67YS3DU0ZHX,conn_likely_tapir_color,1
A2NHWPJ304YVH0,conn_typical_zebra_color,0
A3FCZNB9E8K3CX,conn_typical_zebra_color,0
A2Y7GPMP1H9N7G,conn_typical_zebra_color,5
A30USRN6IWGIY8,conn_typical_zebra_color,1
A1ZDR2UN7M92LI,conn_typical_zebra_color,0
A2JZ79WO4PM0IJ,conn_typical_zebra_color,2
A2AAFWAAS9C1QC,conn_typical_zebra_color,2
A3L0DCUXI7X3A9,conn_typical_zebra_color,0
A69RUK0SZV067,conn_typical_zebra_color,0
A281NYJUA83Y3Y,conn_typical_zebra_color,1
ATP43ZVI1RP0C,conn_typical_zebra_color,0
A26PPHR171P4H4,conn_typical_zebra_color,2
AOB5RZ3WSAZPS,conn_typical_zebra_color,4
A2Z70GL7HTFFQR,conn_typical_zebra_color,0
A1ZUUNIIJSDJBG,conn_typical_zebra_color,2
AHZK3Z1KHJ0BO,conn_typical_zebra_color,1
AXTXEIVVXTX74,conn_typical_zebra_color,0
A14294HZGND1AZ,conn_typical_zebra_color,1
A3FIO5T8LH65DM,conn_typical_zebra_color,5
A2NHWPJ304YVH0,conn_typical_echidna_pattern,5
A3FCZNB9E8K3CX,conn_typical_echidna_pattern,1
A2Y7GPMP1H9N7G,conn_typical_echidna_pattern,4
A30USRN6IWGIY8,conn_typical_echidna_pattern,5
A1ZDR2UN7M92LI,conn_typical_echidna_pattern,2
A2JZ79WO4PM0IJ,conn_typical_echidna_pattern,3
A2AAFWAAS9C1QC,conn_typical_echidna_pattern,2
A3L0DCUXI7X3A9,conn_typical_echidna_pattern,3
A69RUK0SZV067,conn_typical_echidna_pattern,1
A281NYJUA83Y3Y,conn_typical_echidna_pattern,2
ATP43ZVI1RP0C,conn_typical_echidna_pattern,1
A26PPHR171P4H4,conn_typical_echidna_pattern,2
AOB5RZ3WSAZPS,conn_typical_echidna_pattern,3
A2Z70GL7HTFFQR,conn_typical_echidna_pattern,4
A1ZUUNIIJSDJBG,conn_typical_echidna_pattern,5
AHZK3Z1KHJ0BO,conn_typical_echidna_pattern,2
AXTXEIVVXTX74,conn_typical_echidna_pattern,2
A14294HZGND1AZ,conn_typical_echidna_pattern,4
A3FIO5T8LH65DM,conn_typical_echidna_pattern,5
A2NHWPJ304YVH0,conn_typical_dacker_color,3
A3FCZNB9E8K3CX,conn_typical_dacker_color,0
A2Y7GPMP1H9N7G,conn_typical_dacker_color,4
A30USRN6IWGIY8,conn_typical_dacker_color,2
A1ZDR2UN7M92LI,conn_typical_dacker_color,3
A2JZ79WO4PM0IJ,conn_typical_dacker_color,2
A2AAFWAAS9C1QC,conn_typical_dacker_color,2
A3L0DCUXI7X3A9,conn_typical_dacker_color,5
A69RUK0SZV067,conn_typical_dacker_color,0
A281NYJUA83Y3Y,conn_typical_dacker_color,4
ATP43ZVI1RP0C,conn_typical_dacker_color,0
A26PPHR171P4H4,conn_typical_dacker_color,4
AOB5RZ3WSAZPS,conn_typical_dacker_color,2
A2Z70GL7HTFFQR,conn_typical_dacker_color,2
A1ZUUNIIJSDJBG,conn_typical_dacker_color,2
AHZK3Z1KHJ0BO,conn_typical_dacker_color,2
AXTXEIVVXTX74,conn_typical_dacker_color,3
A14294HZGND1AZ,conn_typical_dacker_color,2
A3FIO5T8LH65DM,conn_typical_dacker_color,5
A2NHWPJ304YVH0,conn_typical_cow_pattern,4
A3FCZNB9E8K3CX,conn_typical_cow_pattern,0
A2Y7GPMP1H9N7G,conn_typical_cow_pattern,5
A30USRN6IWGIY8,conn_typical_cow_pattern,0
A1ZDR2UN7M92LI,conn_typical_cow_pattern,0
A2JZ79WO4PM0IJ,conn_typical_cow_pattern,2
A2AAFWAAS9C1QC,conn_typical_cow_pattern,2
A3L0DCUXI7X3A9,conn_typical_cow_pattern,0
A69RUK0SZV067,conn_typical_cow_pattern,0
A281NYJUA83Y3Y,conn_typical_cow_pattern,3
ATP43ZVI1RP0C,conn_typical_cow_pattern,0
A26PPHR171P4H4,conn_typical_cow_pattern,1
AOB5RZ3WSAZPS,conn_typical_cow_pattern,1
A2Z70GL7HTFFQR,conn_typical_cow_pattern,2
A1ZUUNIIJSDJBG,conn_typical_cow_pattern,4
AHZK3Z1KHJ0BO,conn_typical_cow_pattern,2
AXTXEIVVXTX74,conn_typical_cow_pattern,1
A14294HZGND1AZ,conn_typical_cow_pattern,1
A3FIO5T8LH65DM,conn_typical_cow_pattern,5
A2NHWPJ304YVH0,conn_typical_sugarglider_pattern,4
A3FCZNB9E8K3CX,conn_typical_sugarglider_pattern,1
A2Y7GPMP1H9N7G,conn_typical_sugarglider_pattern,4
A30USRN6IWGIY8,conn_typical_sugarglider_pattern,5
A1ZDR2UN7M92LI,conn_typical_sugarglider_pattern,3
A2JZ79WO4PM0IJ,conn_typical_sugarglider_pattern,1
A2AAFWAAS9C1QC,conn_typical_sugarglider_pattern,1
A3L0DCUXI7X3A9,conn_typical_sugarglider_pattern,3
A69RUK0SZV067,conn_typical_sugarglider_pattern,2
A281NYJUA83Y3Y,conn_typical_sugarglider_pattern,2
ATP43ZVI1RP0C,conn_typical_sugarglider_pattern,0
A26PPHR171P4H4,conn_typical_sugarglider_pattern,3
AOB5RZ3WSAZPS,conn_typical_sugarglider_pattern,2
A2Z70GL7HTFFQR,conn_typical_sugarglider_pattern,4
A1ZUUNIIJSDJBG,conn_typical_sugarglider_pattern,4
AHZK3Z1KHJ0BO,conn_typical_sugarglider_pattern,3
AXTXEIVVXTX74,conn_typical_sugarglider_pattern,2
A14294HZGND1AZ,conn_typical_sugarglider_pattern,2
A3FIO5T8LH65DM,conn_typical_sugarglider_pattern,5
A2NHWPJ304YVH0,conn_typical_giraffe_color,4
A3FCZNB9E8K3CX,conn_typical_giraffe_color,1
A2Y7GPMP1H9N7G,conn_typical_giraffe_color,4
A30USRN6IWGIY8,conn_typical_giraffe_color,2
A1ZDR2UN7M92LI,conn_typical_giraffe_color,1
A2JZ79WO4PM0IJ,conn_typical_giraffe_color,1
A2AAFWAAS9C1QC,conn_typical_giraffe_color,2
A3L0DCUXI7X3A9,conn_typical_giraffe_color,0
A69RUK0SZV067,conn_typical_giraffe_color,0
A281NYJUA83Y3Y,conn_typical_giraffe_color,0
ATP43ZVI1RP0C,conn_typical_giraffe_color,0
A26PPHR171P4H4,conn_typical_giraffe_color,2
AOB5RZ3WSAZPS,conn_typical_giraffe_color,3
A2Z70GL7HTFFQR,conn_typical_giraffe_color,0
A1ZUUNIIJSDJBG,conn_typical_giraffe_color,3
AHZK3Z1KHJ0BO,conn_typical_giraffe_color,3
AXTXEIVVXTX74,conn_typical_giraffe_color,1
A14294HZGND1AZ,conn_typical_giraffe_color,1
A3FIO5T8LH65DM,conn_typical_giraffe_color,5
A2NHWPJ304YVH0,conn_typical_axolotl_color,4
A3FCZNB9E8K3CX,conn_typical_axolotl_color,4
A2Y7GPMP1H9N7G,conn_typical_axolotl_color,5
A30USRN6IWGIY8,conn_typical_axolotl_color,4
A1ZDR2UN7M92LI,conn_typical_axolotl_color,3
A2JZ79WO4PM0IJ,conn_typical_axolotl_color,2
A2AAFWAAS9C1QC,conn_typical_axolotl_color,2
A3L0DCUXI7X3A9,conn_typical_axolotl_color,1
A69RUK0SZV067,conn_typical_axolotl_color,3
A281NYJUA83Y3Y,conn_typical_axolotl_color,1
ATP43ZVI1RP0C,conn_typical_axolotl_color,1
A26PPHR171P4H4,conn_typical_axolotl_color,2
AOB5RZ3WSAZPS,conn_typical_axolotl_color,2
A2Z70GL7HTFFQR,conn_typical_axolotl_color,0
A1ZUUNIIJSDJBG,conn_typical_axolotl_color,5
AHZK3Z1KHJ0BO,conn_typical_axolotl_color,3
AXTXEIVVXTX74,conn_typical_axolotl_color,1
A14294HZGND1AZ,conn_typical_axolotl_color,3
A3FIO5T8LH65DM,conn_typical_axolotl_color,5
A2NHWPJ304YVH0,conn_typical_bosa_color,4
A3FCZNB9E8K3CX,conn_typical_bosa_color,0
A2Y7GPMP1H9N7G,conn_typical_bosa_color,5
A30USRN6IWGIY8,conn_typical_bosa_color,4
A1ZDR2UN7M92LI,conn_typical_bosa_color,4
A2JZ79WO4PM0IJ,conn_typical_bosa_color,1
A2AAFWAAS9C1QC,conn_typical_bosa_color,1
A3L0DCUXI7X3A9,conn_typical_bosa_color,4
A69RUK0SZV067,conn_typical_bosa_color,0
A281NYJUA83Y3Y,conn_typical_bosa_color,1
ATP43ZVI1RP0C,conn_typical_bosa_color,0
A26PPHR171P4H4,conn_typical_bosa_color,2
AOB5RZ3WSAZPS,conn_typical_bosa_color,1
A2Z70GL7HTFFQR,conn_typical_bosa_color,0
A1ZUUNIIJSDJBG,conn_typical_bosa_color,3
AHZK3Z1KHJ0BO,conn_typical_bosa_color,4
AXTXEIVVXTX74,conn_typical_bosa_color,2
A14294HZGND1AZ,conn_typical_bosa_color,0
A3FIO5T8LH65DM,conn_typical_bosa_color,5
A2NHWPJ304YVH0,conn_typical_fish_pattern,5
A3FCZNB9E8K3CX,conn_typical_fish_pattern,5
A2Y7GPMP1H9N7G,conn_typical_fish_pattern,5
A30USRN6IWGIY8,conn_typical_fish_pattern,5
A1ZDR2UN7M92LI,conn_typical_fish_pattern,5
A2JZ79WO4PM0IJ,conn_typical_fish_pattern,2
A2AAFWAAS9C1QC,conn_typical_fish_pattern,4
A3L0DCUXI7X3A9,conn_typical_fish_pattern,2
A69RUK0SZV067,conn_typical_fish_pattern,5
A281NYJUA83Y3Y,conn_typical_fish_pattern,3
ATP43ZVI1RP0C,conn_typical_fish_pattern,5
A26PPHR171P4H4,conn_typical_fish_pattern,2
AOB5RZ3WSAZPS,conn_typical_fish_pattern,4
A2Z70GL7HTFFQR,conn_typical_fish_pattern,5
A1ZUUNIIJSDJBG,conn_typical_fish_pattern,5
AHZK3Z1KHJ0BO,conn_typical_fish_pattern,5
AXTXEIVVXTX74,conn_typical_fish_pattern,4
A14294HZGND1AZ,conn_typical_fish_pattern,4
A3FIO5T8LH65DM,conn_typical_fish_pattern,5
A2NHWPJ304YVH0,conn_typical_eurypterid_pattern,5
A3FCZNB9E8K3CX,conn_typical_eurypterid_pattern,3
A2Y7GPMP1H9N7G,conn_typical_eurypterid_pattern,4
A30USRN6IWGIY8,conn_typical_eurypterid_pattern,4
A1ZDR2UN7M92LI,conn_typical_eurypterid_pattern,4
A2JZ79WO4PM0IJ,conn_typical_eurypterid_pattern,1
A2AAFWAAS9C1QC,conn_typical_eurypterid_pattern,2
A3L0DCUXI7X3A9,conn_typical_eurypterid_pattern,1
A69RUK0SZV067,conn_typical_eurypterid_pattern,2
A281NYJUA83Y3Y,conn_typical_eurypterid_pattern,1
ATP43ZVI1RP0C,conn_typical_eurypterid_pattern,4
A26PPHR171P4H4,conn_typical_eurypterid_pattern,2
AOB5RZ3WSAZPS,conn_typical_eurypterid_pattern,1
A2Z70GL7HTFFQR,conn_typical_eurypterid_pattern,0
A1ZUUNIIJSDJBG,conn_typical_eurypterid_pattern,4
AHZK3Z1KHJ0BO,conn_typical_eurypterid_pattern,4
AXTXEIVVXTX74,conn_typical_eurypterid_pattern,2
A14294HZGND1AZ,conn_typical_eurypterid_pattern,2
A3FIO5T8LH65DM,conn_typical_eurypterid_pattern,5
A2NHWPJ304YVH0,conn_typical_butterfly_pattern,5
A3FCZNB9E8K3CX,conn_typical_butterfly_pattern,1
A2Y7GPMP1H9N7G,conn_typical_butterfly_pattern,5
A30USRN6IWGIY8,conn_typical_butterfly_pattern,0
A1ZDR2UN7M92LI,conn_typical_butterfly_pattern,5
A2JZ79WO4PM0IJ,conn_typical_butterfly_pattern,2
A2AAFWAAS9C1QC,conn_typical_butterfly_pattern,3
A3L0DCUXI7X3A9,conn_typical_butterfly_pattern,1
A69RUK0SZV067,conn_typical_butterfly_pattern,1
A281NYJUA83Y3Y,conn_typical_butterfly_pattern,4
ATP43ZVI1RP0C,conn_typical_butterfly_pattern,0
A26PPHR171P4H4,conn_typical_butterfly_pattern,2
AOB5RZ3WSAZPS,conn_typical_butterfly_pattern,2
A2Z70GL7HTFFQR,conn_typical_butterfly_pattern,4
A1ZUUNIIJSDJBG,conn_typical_butterfly_pattern,5
AHZK3Z1KHJ0BO,conn_typical_butterfly_pattern,2
AXTXEIVVXTX74,conn_typical_butterfly_pattern,1
A14294HZGND1AZ,conn_typical_butterfly_pattern,1
A3FIO5T8LH65DM,conn_typical_butterfly_pattern,5
A2NHWPJ304YVH0,conn_typical_lungfish_pattern,4
A3FCZNB9E8K3CX,conn_typical_lungfish_pattern,5
A2Y7GPMP1H9N7G,conn_typical_lungfish_pattern,4
A30USRN6IWGIY8,conn_typical_lungfish_pattern,5
A1ZDR2UN7M92LI,conn_typical_lungfish_pattern,3
A2JZ79WO4PM0IJ,conn_typical_lungfish_pattern,1
A2AAFWAAS9C1QC,conn_typical_lungfish_pattern,2
A3L0DCUXI7X3A9,conn_typical_lungfish_pattern,3
A69RUK0SZV067,conn_typical_lungfish_pattern,5
A281NYJUA83Y3Y,conn_typical_lungfish_pattern,3
ATP43ZVI1RP0C,conn_typical_lungfish_pattern,4
A26PPHR171P4H4,conn_typical_lungfish_pattern,4
AOB5RZ3WSAZPS,conn_typical_lungfish_pattern,3
A2Z70GL7HTFFQR,conn_typical_lungfish_pattern,2
A1ZUUNIIJSDJBG,conn_typical_lungfish_pattern,4
AHZK3Z1KHJ0BO,conn_typical_lungfish_pattern,5
AXTXEIVVXTX74,conn_typical_lungfish_pattern,3
A14294HZGND1AZ,conn_typical_lungfish_pattern,5
A3FIO5T8LH65DM,conn_typical_lungfish_pattern,5
A2NHWPJ304YVH0,conn_typical_chisop_pattern,4
A3FCZNB9E8K3CX,conn_typical_chisop_pattern,0
A2Y7GPMP1H9N7G,conn_typical_chisop_pattern,4
A30USRN6IWGIY8,conn_typical_chisop_pattern,2
A1ZDR2UN7M92LI,conn_typical_chisop_pattern,4
A2JZ79WO4PM0IJ,conn_typical_chisop_pattern,2
A2AAFWAAS9C1QC,conn_typical_chisop_pattern,1
A3L0DCUXI7X3A9,conn_typical_chisop_pattern,3
A69RUK0SZV067,conn_typical_chisop_pattern,1
A281NYJUA83Y3Y,conn_typical_chisop_pattern,3
ATP43ZVI1RP0C,conn_typical_chisop_pattern,0
A26PPHR171P4H4,conn_typical_chisop_pattern,2
AOB5RZ3WSAZPS,conn_typical_chisop_pattern,0
A2Z70GL7HTFFQR,conn_typical_chisop_pattern,0
A1ZUUNIIJSDJBG,conn_typical_chisop_pattern,3
AHZK3Z1KHJ0BO,conn_typical_chisop_pattern,4
AXTXEIVVXTX74,conn_typical_chisop_pattern,3
A14294HZGND1AZ,conn_typical_chisop_pattern,1
A3FIO5T8LH65DM,conn_typical_chisop_pattern,5
A2NHWPJ304YVH0,conn_typical_skunk_color,4
A3FCZNB9E8K3CX,conn_typical_skunk_color,1
A2Y7GPMP1H9N7G,conn_typical_skunk_color,4
A30USRN6IWGIY8,conn_typical_skunk_color,0
A1ZDR2UN7M92LI,conn_typical_skunk_color,2
A2JZ79WO4PM0IJ,conn_typical_skunk_color,1
A2AAFWAAS9C1QC,conn_typical_skunk_color,3
A3L0DCUXI7X3A9,conn_typical_skunk_color,0
A69RUK0SZV067,conn_typical_skunk_color,0
A281NYJUA83Y3Y,conn_typical_skunk_color,1
ATP43ZVI1RP0C,conn_typical_skunk_color,0
A26PPHR171P4H4,conn_typical_skunk_color,3
AOB5RZ3WSAZPS,conn_typical_skunk_color,2
A2Z70GL7HTFFQR,conn_typical_skunk_color,4
A1ZUUNIIJSDJBG,conn_typical_skunk_color,3
AHZK3Z1KHJ0BO,conn_typical_skunk_color,2
AXTXEIVVXTX74,conn_typical_skunk_color,2
A14294HZGND1AZ,conn_typical_skunk_color,1
A3FIO5T8LH65DM,conn_typical_skunk_color,5
A2NHWPJ304YVH0,conn_typical_cuttlefish_color,4
A3FCZNB9E8K3CX,conn_typical_cuttlefish_color,4
A2Y7GPMP1H9N7G,conn_typical_cuttlefish_color,4
A30USRN6IWGIY8,conn_typical_cuttlefish_color,3
A1ZDR2UN7M92LI,conn_typical_cuttlefish_color,3
A2JZ79WO4PM0IJ,conn_typical_cuttlefish_color,2
A2AAFWAAS9C1QC,conn_typical_cuttlefish_color,1
A3L0DCUXI7X3A9,conn_typical_cuttlefish_color,1
A69RUK0SZV067,conn_typical_cuttlefish_color,1
A281NYJUA83Y3Y,conn_typical_cuttlefish_color,2
ATP43ZVI1RP0C,conn_typical_cuttlefish_color,2
A26PPHR171P4H4,conn_typical_cuttlefish_color,3
AOB5RZ3WSAZPS,conn_typical_cuttlefish_color,3
A2Z70GL7HTFFQR,conn_typical_cuttlefish_color,0
A1ZUUNIIJSDJBG,conn_typical_cuttlefish_color,4
AHZK3Z1KHJ0BO,conn_typical_cuttlefish_color,3
AXTXEIVVXTX74,conn_typical_cuttlefish_color,2
A14294HZGND1AZ,conn_typical_cuttlefish_color,2
A3FIO5T8LH65DM,conn_typical_cuttlefish_color,5
A2NHWPJ304YVH0,conn_typical_bear_color,4
A3FCZNB9E8K3CX,conn_typical_bear_color,1
A2Y7GPMP1H9N7G,conn_typical_bear_color,5
A30USRN6IWGIY8,conn_typical_bear_color,0
A1ZDR2UN7M92LI,conn_typical_bear_color,2
A2JZ79WO4PM0IJ,conn_typical_bear_color,1
A2AAFWAAS9C1QC,conn_typical_bear_color,4
A3L0DCUXI7X3A9,conn_typical_bear_color,0
A69RUK0SZV067,conn_typical_bear_color,0
A281NYJUA83Y3Y,conn_typical_bear_color,2
ATP43ZVI1RP0C,conn_typical_bear_color,0
A26PPHR171P4H4,conn_typical_bear_color,3
AOB5RZ3WSAZPS,conn_typical_bear_color,2
A2Z70GL7HTFFQR,conn_typical_bear_color,3
A1ZUUNIIJSDJBG,conn_typical_bear_color,2
AHZK3Z1KHJ0BO,conn_typical_bear_color,1
AXTXEIVVXTX74,conn_typical_bear_color,1
A14294HZGND1AZ,conn_typical_bear_color,0
A3FIO5T8LH65DM,conn_typical_bear_color,5
A2NHWPJ304YVH0,conn_typical_pangolin_pattern,4
A3FCZNB9E8K3CX,conn_typical_pangolin_pattern,3
A2Y7GPMP1H9N7G,conn_typical_pangolin_pattern,4
A30USRN6IWGIY8,conn_typical_pangolin_pattern,5
A1ZDR2UN7M92LI,conn_typical_pangolin_pattern,2
A2JZ79WO4PM0IJ,conn_typical_pangolin_pattern,2
A2AAFWAAS9C1QC,conn_typical_pangolin_pattern,1
A3L0DCUXI7X3A9,conn_typical_pangolin_pattern,3
A69RUK0SZV067,conn_typical_pangolin_pattern,2
A281NYJUA83Y3Y,conn_typical_pangolin_pattern,3
ATP43ZVI1RP0C,conn_typical_pangolin_pattern,1
A26PPHR171P4H4,conn_typical_pangolin_pattern,3
AOB5RZ3WSAZPS,conn_typical_pangolin_pattern,1
A2Z70GL7HTFFQR,conn_typical_pangolin_pattern,2
A1ZUUNIIJSDJBG,conn_typical_pangolin_pattern,4
AHZK3Z1KHJ0BO,conn_typical_pangolin_pattern,4
AXTXEIVVXTX74,conn_typical_pangolin_pattern,3
A14294HZGND1AZ,conn_typical_pangolin_pattern,1
